,traveller_unique_ID,Passage_unique_ID,passage_timestamp,air_mode,referral_to_secondary_ind,location_code,loc_encode,last_90d_air_passage_count,last_90d_referral_count,last_90d_location_count
15298,J,4723,2017-06-13T12:28:26Z,False,0,L1,0,0.0,0.0,6.0
15299,F,4724,2017-06-13T14:06:15Z,False,0,L1,0,1.0,0.0,6.0
15300,J,4725,2017-06-13T14:24:12Z,False,0,L5,4,0.0,0.0,6.0
15301,I,4726,2017-06-13T15:33:38Z,False,0,L5,4,0.0,0.0,6.0
15302,J,4727,2017-06-13T18:14:41Z,False,0,L3,2,0.0,0.0,6.0
15303,J,4728,2017-06-13T19:17:31Z,False,0,L4,3,0.0,0.0,6.0
15304,F,4729,2017-06-13T20:02:27Z,False,0,L2,1,1.0,0.0,6.0
15305,E,4730,2017-06-13T20:33:29Z,True,1,L3,2,71.0,72.0,6.0
15306,I,4731,2017-06-13T20:54:59Z,False,0,L1,0,0.0,0.0,6.0
15307,J,4732,2017-06-13T21:30:37Z,False,0,L5,4,0.0,0.0,6.0
15308,G,4733,2017-06-13T21:49:44Z,False,0,L4,3,0.0,1.0,6.0
15309,H,4734,2017-06-14T00:18:09Z,False,0,L2,1,0.0,0.0,6.0
15310,C,4735,2017-06-14T00:35:41Z,False,1,L1,0,0.0,65.0,6.0
15311,B,4736,2017-06-14T02:37:37Z,True,1,L1,0,53.0,52.0,6.0
15312,J,4737,2017-06-14T05:10:59Z,False,0,L1,0,0.0,0.0,6.0
15313,D,4738,2017-06-14T11:45:44Z,True,1,L1,0,78.0,78.0,6.0
15314,J,4739,2017-06-14T12:28:18Z,False,0,L1,0,0.0,0.0,6.0
15315,J,4740,2017-06-14T14:00:45Z,False,0,L2,1,0.0,0.0,6.0
15316,F,4741,2017-06-14T15:03:36Z,False,0,L3,2,1.0,0.0,6.0
15317,H,4742,2017-06-14T15:43:38Z,False,0,L3,2,0.0,0.0,6.0
15318,G,4743,2017-06-14T16:09:27Z,False,0,L3,2,0.0,1.0,6.0
15319,I,4744,2017-06-14T17:35:09Z,False,0,L1,0,0.0,0.0,6.0
15320,H,4745,2017-06-14T19:15:47Z,False,0,L1,0,0.0,0.0,6.0
15321,G,4746,2017-06-14T20:14:36Z,False,0,L3,2,0.0,1.0,6.0
15322,H,4747,2017-06-14T21:08:33Z,False,0,L2,1,0.0,0.0,6.0
15323,J,4748,2017-06-14T21:30:26Z,False,0,L1,0,0.0,0.0,6.0
15324,E,4749,2017-06-14T21:31:38Z,True,1,L5,4,71.0,72.0,6.0
15325,F,4750,2017-06-14T21:53:16Z,False,0,L4,3,1.0,0.0,6.0
15326,J,4751,2017-06-14T22:45:11Z,False,0,L1,0,0.0,0.0,6.0
15327,C,4752,2017-06-14T23:19:16Z,False,1,L3,2,0.0,66.0,6.0
15328,G,4753,2017-06-14T23:42:39Z,False,0,L3,2,0.0,1.0,6.0
15329,H,4754,2017-06-15T01:00:47Z,False,0,L1,0,0.0,0.0,6.0
15330,E,4755,2017-06-15T02:14:02Z,True,1,L1,0,72.0,73.0,6.0
15331,D,4756,2017-06-15T11:47:27Z,True,1,L1,0,78.0,78.0,6.0
15332,F,4757,2017-06-15T15:00:15Z,False,0,L1,0,1.0,0.0,6.0
15333,H,4758,2017-06-15T15:11:15Z,False,0,L3,2,0.0,0.0,6.0
15334,J,4759,2017-06-15T16:43:58Z,False,0,L5,4,0.0,0.0,6.0
15335,F,4760,2017-06-15T17:42:13Z,False,0,L5,4,1.0,0.0,6.0
15336,I,4761,2017-06-15T17:52:04Z,False,0,L1,0,0.0,0.0,6.0
15337,G,4762,2017-06-15T18:10:27Z,False,0,L3,2,0.0,1.0,6.0
15338,B,4763,2017-06-15T18:18:11Z,True,1,L1,0,54.0,53.0,6.0
15339,J,4764,2017-06-15T18:49:05Z,False,0,L1,0,0.0,0.0,6.0
15340,I,4765,2017-06-15T20:33:35Z,False,0,L4,3,0.0,0.0,6.0
15341,E,4766,2017-06-15T21:09:15Z,True,1,L1,0,73.0,74.0,6.0
15342,I,4767,2017-06-15T22:04:18Z,False,0,L1,0,0.0,0.0,6.0
15343,C,4768,2017-06-15T22:29:21Z,False,1,L3,2,0.0,66.0,6.0
15344,G,4769,2017-06-16T00:08:50Z,False,0,L1,0,0.0,1.0,6.0
15345,I,4770,2017-06-16T00:46:17Z,False,0,L5,4,0.0,0.0,6.0
15346,O,4771,2017-06-16T01:51:57Z,True,0,L4,3,4.0,0.0,1.0
15347,D,4772,2017-06-16T12:08:16Z,True,1,L1,0,79.0,79.0,6.0
15348,G,4773,2017-06-16T13:50:11Z,False,0,L4,3,0.0,1.0,6.0
15349,F,4774,2017-06-16T15:05:57Z,False,0,L4,3,1.0,0.0,6.0
15350,I,4775,2017-06-16T15:41:22Z,False,0,L4,3,0.0,0.0,6.0
15351,E,4776,2017-06-16T15:44:21Z,True,1,L1,0,73.0,74.0,6.0
15352,F,4777,2017-06-16T18:05:51Z,False,0,L5,4,1.0,0.0,6.0
15353,I,4778,2017-06-16T20:18:19Z,False,0,L1,0,0.0,0.0,6.0
15354,F,4779,2017-06-16T22:30:56Z,False,0,L1,0,1.0,0.0,6.0
15355,H,4780,2017-06-16T23:24:52Z,False,0,L2,1,0.0,0.0,6.0
15356,I,4781,2017-06-17T00:19:47Z,False,0,L1,0,0.0,0.0,6.0
15357,B,4782,2017-06-17T00:29:43Z,True,1,L6,5,54.0,53.0,6.0
15358,E,4783,2017-06-17T00:43:18Z,True,1,L1,0,73.0,74.0,6.0
15359,H,4784,2017-06-17T03:37:28Z,False,0,L3,2,0.0,0.0,6.0
15360,D,4785,2017-06-17T11:46:23Z,True,1,L1,0,80.0,80.0,6.0
15361,F,4786,2017-06-17T15:20:53Z,False,0,L1,0,1.0,0.0,6.0
15362,H,4787,2017-06-17T16:34:45Z,False,0,L1,0,0.0,0.0,6.0
15363,I,4788,2017-06-17T19:00:00Z,False,0,L1,0,0.0,0.0,6.0
15364,E,4789,2017-06-17T20:35:00Z,True,1,L1,0,74.0,75.0,6.0
15365,G,4790,2017-06-17T22:09:08Z,False,0,L1,0,0.0,1.0,6.0
15366,B,4791,2017-06-18T06:02:40Z,True,1,L4,3,55.0,54.0,6.0
15367,D,4792,2017-06-18T11:46:38Z,True,1,L1,0,81.0,81.0,6.0
15368,C,4793,2017-06-18T21:41:36Z,False,1,L1,0,0.0,66.0,6.0
15369,J,4794,2017-06-18T23:41:03Z,False,0,L4,3,0.0,0.0,6.0
15370,J,4795,2017-06-19T03:55:03Z,False,0,L2,1,0.0,0.0,6.0
15371,J,4796,2017-06-19T10:30:49Z,False,0,L1,0,0.0,0.0,6.0
15372,J,4797,2017-06-19T11:19:03Z,False,0,L1,0,0.0,0.0,6.0
15373,D,4798,2017-06-19T11:47:06Z,True,1,L4,3,81.0,81.0,6.0
15374,J,4799,2017-06-19T12:12:33Z,False,0,L1,0,0.0,0.0,6.0
15375,J,4800,2017-06-19T13:54:44Z,False,0,L1,0,0.0,0.0,6.0
15376,H,4801,2017-06-19T16:35:20Z,False,0,L1,0,0.0,0.0,6.0
15377,F,4802,2017-06-19T16:51:34Z,False,0,L4,3,0.0,0.0,6.0
15378,G,4803,2017-06-19T17:27:57Z,False,0,L1,0,0.0,1.0,6.0
15379,H,4804,2017-06-19T19:47:00Z,False,0,L6,5,0.0,0.0,6.0
15380,E,4805,2017-06-19T21:07:07Z,True,1,L1,0,73.0,74.0,6.0
15381,J,4806,2017-06-19T21:27:07Z,False,0,L4,3,0.0,0.0,6.0
15382,G,4807,2017-06-19T21:35:45Z,False,0,L3,2,0.0,1.0,6.0
15383,J,4808,2017-06-19T23:11:20Z,False,0,L4,3,0.0,0.0,6.0
15384,C,4809,2017-06-20T00:05:52Z,False,1,L1,0,0.0,66.0,6.0
15385,G,4810,2017-06-20T01:20:30Z,False,0,L1,0,0.0,1.0,6.0
15386,H,4811,2017-06-20T03:22:36Z,False,0,L4,3,0.0,0.0,6.0
15387,B,4812,2017-06-20T06:32:46Z,True,1,L1,0,55.0,54.0,6.0
15388,D,4813,2017-06-20T11:48:59Z,True,1,L4,3,81.0,81.0,6.0
15389,G,4814,2017-06-20T11:50:44Z,False,0,L1,0,0.0,1.0,6.0
15390,J,4815,2017-06-20T12:24:57Z,False,0,L6,5,0.0,0.0,6.0
15391,J,4816,2017-06-20T13:49:17Z,False,0,L3,2,0.0,0.0,6.0
15392,F,4817,2017-06-20T14:57:01Z,False,0,L1,0,0.0,0.0,6.0
15393,F,4818,2017-06-20T16:09:57Z,False,0,L5,4,0.0,0.0,6.0
15394,H,4819,2017-06-20T16:18:00Z,False,0,L1,0,0.0,0.0,6.0
15395,N,4820,2017-06-20T16:48:52Z,True,1,L1,0,,,
15396,G,4821,2017-06-20T18:40:50Z,False,0,L4,3,0.0,1.0,6.0
15397,E,4822,2017-06-20T21:15:09Z,True,1,L1,0,73.0,74.0,6.0
15398,J,4823,2017-06-20T21:32:24Z,False,0,L5,4,0.0,0.0,6.0
15399,F,4824,2017-06-20T21:46:24Z,False,0,L1,0,0.0,0.0,6.0
15400,G,4825,2017-06-20T22:20:27Z,False,0,L3,2,0.0,1.0,6.0
15401,J,4826,2017-06-20T23:07:03Z,False,0,L1,0,0.0,0.0,6.0
15402,C,4827,2017-06-20T23:10:55Z,False,1,L1,0,0.0,67.0,6.0
15403,H,4828,2017-06-20T23:39:34Z,False,0,L4,3,0.0,0.0,6.0
15404,B,4829,2017-06-21T01:24:50Z,True,1,L4,3,56.0,55.0,6.0
15405,D,4830,2017-06-21T11:54:16Z,True,1,L4,3,81.0,81.0,6.0
15406,J,4831,2017-06-21T12:24:59Z,False,0,L1,0,0.0,0.0,6.0
15407,J,4832,2017-06-21T13:51:12Z,False,0,L4,3,0.0,0.0,6.0
15408,E,4833,2017-06-21T14:45:46Z,True,1,L3,2,73.0,74.0,6.0
15409,G,4834,2017-06-21T18:33:27Z,False,0,L1,0,0.0,1.0,6.0
15410,H,4835,2017-06-21T19:21:32Z,False,0,L2,1,0.0,0.0,6.0
15411,F,4836,2017-06-21T20:51:21Z,False,0,L1,0,0.0,0.0,6.0
15412,J,4837,2017-06-21T21:28:49Z,False,0,L4,3,0.0,0.0,6.0
15413,J,4838,2017-06-21T22:41:02Z,False,0,L1,0,0.0,0.0,6.0
15414,B,4839,2017-06-21T23:13:14Z,True,1,L1,0,57.0,56.0,6.0
15415,F,4840,2017-06-22T01:18:46Z,False,0,L1,0,0.0,0.0,6.0
15416,F,4841,2017-06-22T05:21:52Z,False,0,L1,0,0.0,0.0,6.0
15417,D,4842,2017-06-22T11:51:14Z,True,1,L5,4,81.0,81.0,6.0
15418,H,4843,2017-06-22T15:17:56Z,False,0,L1,0,0.0,0.0,6.0
15419,F,4844,2017-06-22T16:28:36Z,False,0,L1,0,0.0,0.0,6.0
15420,J,4845,2017-06-22T18:07:06Z,False,0,L2,1,0.0,0.0,6.0
15421,G,4846,2017-06-22T20:43:16Z,False,0,L1,0,0.0,1.0,6.0
15422,C,4847,2017-06-22T21:42:19Z,False,0,L1,0,0.0,65.0,6.0
15423,E,4848,2017-06-22T22:44:16Z,True,1,L1,0,73.0,74.0,6.0
15424,F,4849,2017-06-22T22:46:01Z,False,0,L1,0,0.0,0.0,6.0
15425,H,4850,2017-06-22T23:00:14Z,False,0,L1,0,0.0,0.0,6.0
15426,G,4851,2017-06-22T23:28:24Z,False,0,L2,1,0.0,1.0,6.0
15427,B,4852,2017-06-23T04:20:56Z,True,1,L3,2,57.0,56.0,6.0
15428,D,4853,2017-06-23T12:08:38Z,True,1,L1,0,81.0,81.0,6.0
15429,J,4854,2017-06-23T14:22:01Z,False,0,L2,1,0.0,0.0,6.0
15430,H,4855,2017-06-23T15:50:33Z,False,0,L1,0,0.0,0.0,6.0
15431,G,4856,2017-06-23T16:33:10Z,False,0,L3,2,0.0,1.0,6.0
15432,F,4857,2017-06-23T17:39:48Z,False,0,L4,3,0.0,0.0,6.0
15433,J,4858,2017-06-23T19:09:46Z,False,0,L5,4,0.0,0.0,6.0
15434,E,4859,2017-06-23T20:48:00Z,True,1,L1,0,73.0,74.0,6.0
15435,B,4860,2017-06-23T21:10:23Z,True,1,L1,0,58.0,57.0,6.0
15436,G,4861,2017-06-23T22:11:20Z,False,0,L1,0,0.0,1.0,6.0
15437,H,4862,2017-06-23T23:28:02Z,False,0,L4,3,0.0,0.0,6.0
15438,F,4863,2017-06-24T01:32:22Z,False,0,L3,2,0.0,0.0,6.0
15439,H,4864,2017-06-24T02:46:28Z,False,0,L1,0,0.0,0.0,6.0
15440,B,4865,2017-06-24T03:56:17Z,True,1,L3,2,58.0,57.0,6.0
15441,F,4866,2017-06-24T06:07:50Z,False,0,L2,1,0.0,0.0,6.0
15442,D,4867,2017-06-24T11:49:51Z,True,1,L4,3,81.0,81.0,6.0
15443,G,4868,2017-06-24T12:41:21Z,False,0,L4,3,0.0,1.0,6.0
15444,L,4869,2017-06-24T16:03:16Z,True,0,L4,3,3.0,1.0,2.0
15445,H,4870,2017-06-24T16:27:18Z,False,0,L1,0,0.0,0.0,6.0
15446,F,4871,2017-06-24T16:45:50Z,False,0,L1,0,0.0,0.0,6.0
15447,G,4872,2017-06-24T18:14:03Z,False,0,L1,0,0.0,1.0,6.0
15448,H,4873,2017-06-24T20:40:58Z,False,0,L3,2,0.0,0.0,6.0
15449,F,4874,2017-06-24T21:16:16Z,False,0,L6,5,0.0,0.0,6.0
15450,B,4875,2017-06-25T05:05:16Z,True,1,L1,0,59.0,58.0,6.0
15451,D,4876,2017-06-25T11:51:43Z,True,1,L6,5,81.0,81.0,6.0
15452,F,4877,2017-06-25T16:11:57Z,False,0,L4,3,0.0,0.0,6.0
15453,H,4878,2017-06-25T20:35:33Z,False,0,L2,1,0.0,0.0,6.0
15454,I,4879,2017-06-26T03:00:45Z,False,0,L3,2,0.0,0.0,6.0
15455,H,4880,2017-06-26T03:31:27Z,False,0,L1,0,0.0,0.0,6.0
15456,J,4881,2017-06-26T10:30:36Z,False,0,L1,0,0.0,0.0,6.0
15457,D,4882,2017-06-26T11:15:13Z,True,1,L3,2,81.0,81.0,6.0
15458,J,4883,2017-06-26T11:30:40Z,False,0,L4,3,0.0,0.0,6.0
15459,J,4884,2017-06-26T12:25:17Z,False,0,L2,1,0.0,0.0,6.0
15460,J,4885,2017-06-26T15:24:23Z,False,0,L4,3,0.0,0.0,6.0
15461,J,4886,2017-06-26T16:40:19Z,False,0,L3,2,0.0,0.0,6.0
15462,H,4887,2017-06-26T17:15:09Z,False,0,L5,4,0.0,0.0,6.0
15463,F,4888,2017-06-26T18:55:01Z,False,0,L1,0,0.0,0.0,6.0
15464,I,4889,2017-06-26T19:26:29Z,False,0,L2,1,0.0,0.0,6.0
15465,H,4890,2017-06-26T19:51:59Z,False,0,L1,0,0.0,0.0,6.0
15466,J,4891,2017-06-26T21:29:50Z,False,0,L1,0,0.0,0.0,6.0
15467,J,4892,2017-06-26T22:43:13Z,False,0,L1,0,0.0,0.0,6.0
15468,G,4893,2017-06-26T22:58:47Z,False,0,L5,4,0.0,1.0,6.0
15469,J,4894,2017-06-26T23:51:36Z,False,0,L2,1,0.0,0.0,6.0
15470,I,4895,2017-06-27T00:06:12Z,False,0,L4,3,0.0,0.0,6.0
15471,H,4896,2017-06-27T01:43:21Z,False,0,L5,4,0.0,0.0,6.0
15472,B,4897,2017-06-27T02:38:58Z,True,1,L4,3,59.0,58.0,6.0
15473,C,4898,2017-06-27T03:47:48Z,False,1,L1,0,0.0,63.0,6.0
15474,D,4899,2017-06-27T11:53:46Z,True,1,L2,1,81.0,81.0,6.0
15475,G,4900,2017-06-27T12:16:00Z,False,0,L4,3,0.0,1.0,6.0
15476,J,4901,2017-06-27T12:21:28Z,False,0,L3,2,0.0,0.0,6.0
15477,J,4902,2017-06-27T13:58:50Z,False,0,L1,0,0.0,0.0,6.0
15478,F,4903,2017-06-27T14:26:41Z,False,0,L4,3,0.0,0.0,6.0
15479,F,4904,2017-06-27T15:10:07Z,False,0,L3,2,0.0,0.0,6.0
15480,H,4905,2017-06-27T15:51:33Z,False,0,L1,0,0.0,0.0,6.0
15481,H,4906,2017-06-27T18:55:22Z,False,0,L1,0,0.0,0.0,6.0
15482,F,4907,2017-06-27T19:04:55Z,False,0,L1,0,0.0,0.0,6.0
15483,C,4908,2017-06-27T20:05:13Z,False,1,L5,4,0.0,64.0,6.0
15484,J,4909,2017-06-27T21:25:51Z,False,0,L4,3,0.0,0.0,6.0
15485,I,4910,2017-06-27T21:38:52Z,False,0,L1,0,0.0,0.0,6.0
15486,G,4911,2017-06-27T22:28:50Z,False,0,L1,0,0.0,1.0,6.0
15487,J,4912,2017-06-27T22:41:38Z,False,0,L1,0,0.0,0.0,6.0
15488,F,4913,2017-06-27T23:38:03Z,False,0,L2,1,0.0,0.0,6.0
15489,B,4914,2017-06-28T01:40:11Z,True,1,L5,4,60.0,59.0,6.0
15490,D,4915,2017-06-28T11:45:38Z,True,1,L3,2,81.0,81.0,6.0
15491,J,4916,2017-06-28T12:36:47Z,False,0,L1,0,0.0,0.0,6.0
15492,J,4917,2017-06-28T14:06:24Z,False,0,L3,2,0.0,0.0,6.0
15493,G,4918,2017-06-28T14:16:32Z,False,0,L3,2,0.0,1.0,6.0
15494,I,4919,2017-06-28T16:00:32Z,False,0,L4,3,0.0,0.0,6.0
15495,E,4920,2017-06-28T16:16:40Z,True,1,L1,0,69.0,70.0,6.0
15496,H,4921,2017-06-28T16:33:10Z,False,0,L4,3,0.0,0.0,6.0
15497,F,4922,2017-06-28T16:52:56Z,False,0,L4,3,0.0,0.0,6.0
15498,G,4923,2017-06-28T17:11:34Z,False,0,L4,3,0.0,1.0,6.0
15499,I,4924,2017-06-28T19:04:20Z,False,0,L1,0,0.0,0.0,6.0
15500,G,4925,2017-06-28T19:24:14Z,False,0,L2,1,0.0,1.0,6.0
15501,I,4926,2017-06-28T21:06:24Z,False,0,L4,3,0.0,0.0,6.0
15502,J,4927,2017-06-28T21:24:00Z,False,0,L1,0,0.0,0.0,6.0
15503,G,4928,2017-06-28T22:16:20Z,False,0,L5,4,0.0,1.0,6.0
15504,I,4929,2017-06-28T22:36:52Z,False,0,L1,0,0.0,0.0,6.0
15505,J,4930,2017-06-28T22:39:15Z,False,0,L4,3,0.0,0.0,6.0
15506,C,4931,2017-06-28T23:03:59Z,False,1,L3,2,0.0,64.0,6.0
15507,F,4932,2017-06-28T23:20:49Z,False,0,L3,2,0.0,0.0,6.0
15508,I,4933,2017-06-29T00:11:57Z,False,0,L5,4,0.0,0.0,6.0
15509,B,4934,2017-06-29T02:26:26Z,True,1,L4,3,61.0,60.0,6.0
15510,D,4935,2017-06-29T12:01:24Z,True,1,L1,0,81.0,81.0,6.0
15511,H,4936,2017-06-29T15:31:40Z,False,0,L1,0,0.0,0.0,6.0
15512,I,4937,2017-06-29T15:32:01Z,False,0,L5,4,0.0,0.0,6.0
15513,F,4938,2017-06-29T16:29:51Z,False,0,L1,0,0.0,0.0,6.0
15514,J,4939,2017-06-29T18:10:35Z,False,0,L1,0,0.0,0.0,6.0
15515,I,4940,2017-06-29T19:07:14Z,False,0,L4,3,0.0,0.0,6.0
15516,E,4941,2017-06-29T19:46:11Z,True,1,L4,3,70.0,71.0,6.0
15517,I,4942,2017-06-29T20:52:48Z,False,0,L2,1,0.0,0.0,6.0
15518,H,4943,2017-06-29T23:22:06Z,False,0,L3,2,0.0,0.0,6.0
15519,H,4944,2017-06-30T02:29:31Z,False,0,L5,4,0.0,0.0,6.0
15520,G,4945,2017-06-30T02:49:30Z,False,0,L4,3,0.0,1.0,6.0
15521,B,4946,2017-06-30T05:10:35Z,True,1,L1,0,61.0,60.0,6.0
15522,D,4947,2017-06-30T12:14:15Z,True,1,L2,1,81.0,81.0,6.0
15523,H,4948,2017-06-30T17:45:24Z,False,0,L5,4,0.0,0.0,6.0
15524,J,4949,2017-06-30T20:24:41Z,False,0,L5,4,0.0,0.0,6.0
15525,H,4950,2017-06-30T21:21:34Z,False,0,L1,0,0.0,0.0,6.0
15526,E,4951,2017-06-30T23:35:24Z,True,1,L1,0,70.0,71.0,6.0
15527,H,4952,2017-06-30T23:53:13Z,False,0,L1,0,0.0,0.0,6.0
15528,B,4953,2017-07-01T01:39:18Z,True,1,L3,2,62.0,61.0,6.0
15529,D,4954,2017-07-01T11:55:33Z,True,1,L5,4,81.0,81.0,6.0
15530,H,4955,2017-07-01T15:37:10Z,False,0,L4,3,0.0,0.0,6.0
15531,I,4956,2017-07-01T19:40:01Z,False,0,L4,3,0.0,0.0,6.0
15532,E,4957,2017-07-01T19:45:35Z,True,1,L1,0,70.0,71.0,6.0
15533,B,4958,2017-07-01T21:56:54Z,True,1,L1,0,63.0,62.0,6.0
15534,D,4959,2017-07-02T11:15:39Z,True,1,L6,5,81.0,81.0,6.0
15535,F,4960,2017-07-02T13:28:56Z,False,0,L4,3,0.0,0.0,6.0
15536,E,4961,2017-07-02T16:40:15Z,True,1,L1,0,70.0,71.0,6.0
15537,I,4962,2017-07-02T21:08:35Z,False,0,L1,0,0.0,0.0,6.0
15538,J,4963,2017-07-03T01:45:29Z,False,0,L1,0,0.0,0.0,6.0
15539,J,4964,2017-07-03T10:30:31Z,False,0,L6,5,0.0,0.0,6.0
15540,J,4965,2017-07-03T11:21:28Z,False,0,L5,4,0.0,0.0,6.0
15541,J,4966,2017-07-03T12:14:48Z,False,0,L1,0,0.0,0.0,6.0
15542,J,4967,2017-07-03T13:56:58Z,False,0,L1,0,0.0,0.0,6.0
15543,I,4968,2017-07-03T20:11:59Z,False,0,L3,2,0.0,0.0,6.0
15544,J,4969,2017-07-03T21:32:04Z,False,0,L1,0,0.0,0.0,6.0
15545,G,4970,2017-07-03T21:49:11Z,False,0,L1,0,0.0,1.0,6.0
15546,J,4971,2017-07-03T22:54:16Z,False,0,L1,0,0.0,0.0,6.0
15547,H,4972,2017-07-03T23:39:20Z,False,0,L1,0,0.0,0.0,6.0
15548,B,4973,2017-07-04T00:36:38Z,True,1,L1,0,63.0,62.0,6.0
15549,J,4974,2017-07-04T00:37:43Z,False,0,L1,0,0.0,0.0,6.0
15550,J,4975,2017-07-04T01:53:28Z,False,0,L1,0,0.0,0.0,6.0
15551,F,4976,2017-07-04T02:50:42Z,False,0,L1,0,0.0,0.0,6.0
15552,C,4977,2017-07-04T04:18:27Z,False,1,L3,2,0.0,61.0,6.0
15553,F,4978,2017-07-04T08:14:16Z,False,0,L1,0,0.0,0.0,6.0
15554,E,4979,2017-07-04T17:38:53Z,True,1,L1,0,70.0,71.0,6.0
15555,I,4980,2017-07-04T17:40:38Z,False,0,L1,0,0.0,0.0,6.0
15556,G,4981,2017-07-04T19:05:05Z,False,0,L6,5,0.0,1.0,6.0
15557,H,4982,2017-07-04T23:42:31Z,False,0,L1,0,0.0,0.0,6.0
15558,M,4983,2017-07-05T00:08:46Z,False,1,L3,2,1.0,1.0,1.0
15559,J,4984,2017-07-05T10:18:43Z,False,0,L1,0,0.0,0.0,6.0
15560,J,4985,2017-07-05T11:13:53Z,False,0,L4,3,0.0,0.0,6.0
15561,J,4986,2017-07-05T12:02:45Z,False,0,L2,1,0.0,0.0,6.0
15562,I,4987,2017-07-05T12:33:44Z,False,0,L1,0,0.0,0.0,6.0
15563,F,4988,2017-07-05T14:32:23Z,False,0,L1,0,0.0,0.0,6.0
15564,J,4989,2017-07-05T14:38:21Z,False,0,L5,4,0.0,0.0,6.0
15565,F,4990,2017-07-05T15:56:50Z,False,0,L3,2,0.0,0.0,6.0
15566,H,4991,2017-07-05T19:16:02Z,False,0,L4,3,0.0,0.0,6.0
15567,J,4992,2017-07-05T21:27:48Z,False,0,L1,0,0.0,0.0,6.0
15568,C,4993,2017-07-05T21:33:29Z,False,1,L1,0,0.0,61.0,6.0
15569,E,4994,2017-07-05T22:48:31Z,True,1,L1,0,70.0,71.0,6.0
15570,J,4995,2017-07-05T22:49:16Z,False,0,L4,3,0.0,0.0,6.0
15571,G,4996,2017-07-06T00:20:56Z,False,0,L1,0,0.0,1.0,6.0
15572,B,4997,2017-07-06T01:22:33Z,True,1,L1,0,64.0,63.0,6.0
15573,H,4998,2017-07-06T02:28:51Z,False,0,L4,3,0.0,0.0,6.0
15574,H,4999,2017-07-06T15:25:23Z,False,0,L1,0,0.0,0.0,6.0
15575,B,5000,2017-07-06T19:13:23Z,True,1,L1,0,65.0,64.0,6.0
15576,F,5001,2017-07-06T19:23:32Z,False,0,L3,2,0.0,0.0,6.0
15577,H,5002,2017-07-06T21:15:24Z,False,0,L4,3,0.0,0.0,6.0
15578,E,5003,2017-07-06T23:40:53Z,True,1,L2,1,70.0,71.0,6.0
15579,C,5004,2017-07-07T02:12:32Z,False,1,L4,3,0.0,60.0,6.0
15580,O,5005,2017-07-07T02:17:55Z,True,0,L3,2,4.0,0.0,2.0
15581,H,5006,2017-07-07T03:52:42Z,False,0,L2,1,0.0,0.0,6.0
15582,F,5007,2017-07-07T15:35:48Z,False,0,L1,0,0.0,0.0,6.0
15583,H,5008,2017-07-07T16:49:28Z,False,0,L1,0,0.0,0.0,6.0
15584,G,5009,2017-07-07T19:05:12Z,False,0,L1,0,0.0,1.0,6.0
15585,B,5010,2017-07-07T19:14:44Z,True,1,L1,0,66.0,65.0,6.0
15586,F,5011,2017-07-07T19:40:29Z,False,0,L5,4,0.0,0.0,6.0
15587,E,5012,2017-07-07T21:28:46Z,True,1,L5,4,70.0,71.0,6.0
15588,G,5013,2017-07-07T23:37:40Z,False,0,L1,0,0.0,1.0,6.0
15589,H,5014,2017-07-07T23:49:57Z,False,0,L3,2,0.0,0.0,6.0
15590,C,5015,2017-07-08T00:32:52Z,False,1,L4,3,0.0,60.0,6.0
15591,D,5016,2017-07-08T12:43:36Z,True,1,L5,4,76.0,76.0,6.0
15592,H,5017,2017-07-08T16:18:12Z,False,0,L3,2,0.0,0.0,6.0
15593,E,5018,2017-07-08T18:26:54Z,True,1,L5,4,70.0,71.0,6.0
15594,G,5019,2017-07-08T21:18:02Z,False,0,L3,2,0.0,1.0,6.0
15595,J,5020,2017-07-08T23:37:21Z,False,0,L1,0,0.0,0.0,6.0
15596,G,5021,2017-07-09T00:36:33Z,False,0,L3,2,0.0,1.0,6.0
15597,E,5022,2017-07-09T01:03:17Z,True,1,L1,0,71.0,72.0,6.0
15598,B,5023,2017-07-09T03:50:37Z,True,1,L3,2,65.0,64.0,6.0
15599,H,5024,2017-07-09T18:01:19Z,False,0,L4,3,0.0,0.0,6.0
15600,H,5025,2017-07-10T00:19:46Z,False,0,L1,0,0.0,0.0,6.0
15601,E,5026,2017-07-10T03:06:48Z,True,1,L1,0,71.0,72.0,6.0
15602,J,5027,2017-07-10T10:27:59Z,False,0,L1,0,0.0,0.0,6.0
15603,J,5028,2017-07-10T11:23:39Z,False,0,L1,0,0.0,0.0,6.0
15604,J,5029,2017-07-10T12:17:50Z,False,0,L1,0,0.0,0.0,6.0
15605,D,5030,2017-07-10T12:25:37Z,True,1,L4,3,74.0,74.0,6.0
15606,J,5031,2017-07-10T13:51:01Z,False,0,L4,3,0.0,0.0,6.0
15607,B,5032,2017-07-10T18:04:53Z,True,1,L1,0,65.0,64.0,6.0
15608,J,5033,2017-07-10T21:28:42Z,False,0,L5,4,0.0,0.0,6.0
15609,H,5034,2017-07-10T21:42:45Z,False,0,L1,0,0.0,0.0,6.0
15610,E,5035,2017-07-10T21:51:36Z,True,1,L5,4,72.0,73.0,6.0
15611,J,5036,2017-07-10T23:03:50Z,False,0,L1,0,0.0,0.0,6.0
15612,C,5037,2017-07-10T23:49:40Z,False,1,L1,0,0.0,60.0,6.0
15613,H,5038,2017-07-11T02:58:37Z,False,0,L4,3,0.0,0.0,6.0
