,traveller_unique_ID,Passage_unique_ID,passage_timestamp,air_mode,referral_to_secondary_ind,location_code,loc_encode,last_90d_air_passage_count,last_90d_referral_count,last_90d_location_count,passage_date,passage_date_month,month
12766,H,2191,2016-12-15T16:25:54Z,False,0,L1,0,0.0,0.0,7.0,2016-12-15,12,12 December
12767,I,2192,2016-12-15T16:33:01Z,False,0,L3,2,0.0,0.0,8.0,2016-12-15,12,12 December
12768,G,2193,2016-12-15T19:14:51Z,False,0,L1,0,0.0,0.0,6.0,2016-12-15,12,12 December
12769,J,2194,2016-12-15T19:23:58Z,False,0,L4,3,1.0,0.0,6.0,2016-12-15,12,12 December
12770,D,2195,2016-12-15T20:50:03Z,True,0,L4,3,78.0,0.0,6.0,2016-12-15,12,12 December
12771,I,2196,2016-12-15T20:50:28Z,False,0,L4,3,0.0,0.0,8.0,2016-12-15,12,12 December
12772,B,2197,2016-12-15T21:57:23Z,True,1,L2,1,49.0,49.0,6.0,2016-12-15,12,12 December
12773,C,2198,2016-12-15T22:15:03Z,False,1,L2,1,0.0,65.0,6.0,2016-12-15,12,12 December
12774,G,2199,2016-12-15T22:28:34Z,False,0,L3,2,0.0,0.0,6.0,2016-12-15,12,12 December
12775,I,2200,2016-12-16T00:01:20Z,False,0,L4,3,0.0,0.0,8.0,2016-12-16,12,12 December
12776,F,2201,2016-12-16T00:27:32Z,False,0,L2,1,0.0,0.0,6.0,2016-12-16,12,12 December
12777,E,2202,2016-12-16T00:30:02Z,True,1,L1,0,78.0,77.0,6.0,2016-12-16,12,12 December
12778,G,2203,2016-12-16T01:02:31Z,False,0,L1,0,0.0,0.0,6.0,2016-12-16,12,12 December
12779,F,2204,2016-12-16T01:48:25Z,False,0,L1,0,0.0,0.0,6.0,2016-12-16,12,12 December
12780,I,2205,2016-12-16T02:41:07Z,False,0,L2,1,0.0,0.0,8.0,2016-12-16,12,12 December
12781,I,2206,2016-12-16T15:51:34Z,False,0,L1,0,0.0,0.0,8.0,2016-12-16,12,12 December
12782,F,2207,2016-12-16T16:00:45Z,False,0,L2,1,0.0,0.0,6.0,2016-12-16,12,12 December
12783,D,2208,2016-12-16T16:34:12Z,True,0,L5,4,78.0,0.0,6.0,2016-12-16,12,12 December
12784,J,2209,2016-12-16T17:05:30Z,False,0,L1,0,1.0,0.0,6.0,2016-12-16,12,12 December
12785,I,2210,2016-12-16T17:13:25Z,False,0,L1,0,0.0,0.0,8.0,2016-12-16,12,12 December
12786,H,2211,2016-12-16T18:44:23Z,False,0,L1,0,0.0,0.0,7.0,2016-12-16,12,12 December
12787,C,2212,2016-12-16T19:45:32Z,False,1,L2,1,0.0,65.0,6.0,2016-12-16,12,12 December
12788,G,2213,2016-12-16T20:41:40Z,False,0,L1,0,0.0,0.0,6.0,2016-12-16,12,12 December
12789,E,2214,2016-12-16T21:56:19Z,True,1,L2,1,79.0,78.0,6.0,2016-12-16,12,12 December
12790,J,2215,2016-12-16T22:29:05Z,False,0,L3,2,1.0,0.0,6.0,2016-12-16,12,12 December
12791,B,2216,2016-12-16T23:27:35Z,True,1,L5,4,49.0,49.0,6.0,2016-12-16,12,12 December
12792,I,2217,2016-12-16T23:49:09Z,False,0,L3,2,0.0,0.0,8.0,2016-12-16,12,12 December
12793,I,2218,2016-12-17T00:38:18Z,False,0,L1,0,0.0,0.0,8.0,2016-12-17,12,12 December
12794,G,2219,2016-12-17T01:20:40Z,False,0,L5,4,0.0,0.0,6.0,2016-12-17,12,12 December
12795,F,2220,2016-12-17T03:12:44Z,False,0,L1,0,0.0,0.0,6.0,2016-12-17,12,12 December
12796,E,2221,2016-12-17T03:42:06Z,True,1,L1,0,79.0,78.0,6.0,2016-12-17,12,12 December
12797,E,2222,2016-12-17T17:04:32Z,True,1,L1,0,80.0,79.0,6.0,2016-12-17,12,12 December
12798,F,2223,2016-12-17T17:40:49Z,False,0,L1,0,0.0,0.0,6.0,2016-12-17,12,12 December
12799,I,2224,2016-12-17T20:14:14Z,False,0,L1,0,0.0,0.0,8.0,2016-12-17,12,12 December
12800,B,2225,2016-12-17T20:19:53Z,True,1,L2,1,50.0,50.0,6.0,2016-12-17,12,12 December
12801,D,2226,2016-12-17T20:51:36Z,True,0,L3,2,78.0,0.0,6.0,2016-12-17,12,12 December
12802,E,2227,2016-12-18T00:07:52Z,True,1,L4,3,80.0,79.0,6.0,2016-12-18,12,12 December
12803,F,2228,2016-12-18T00:08:47Z,False,0,L4,3,0.0,0.0,6.0,2016-12-18,12,12 December
12804,H,2229,2016-12-18T04:02:49Z,False,0,L4,3,0.0,0.0,7.0,2016-12-18,12,12 December
12805,E,2230,2016-12-18T14:15:26Z,True,1,L2,1,81.0,80.0,6.0,2016-12-18,12,12 December
12806,I,2231,2016-12-18T16:19:30Z,False,0,L3,2,0.0,0.0,8.0,2016-12-18,12,12 December
12807,J,2232,2016-12-18T16:51:00Z,False,0,L5,4,1.0,0.0,6.0,2016-12-18,12,12 December
12808,F,2233,2016-12-18T19:42:33Z,False,0,L5,4,0.0,0.0,6.0,2016-12-18,12,12 December
12809,B,2234,2016-12-18T21:10:53Z,True,1,L5,4,51.0,51.0,6.0,2016-12-18,12,12 December
12810,C,2235,2016-12-18T23:06:53Z,False,1,L1,0,0.0,66.0,6.0,2016-12-18,12,12 December
12811,E,2236,2016-12-19T03:50:13Z,True,1,L6,5,81.0,80.0,6.0,2016-12-19,12,12 December
12812,J,2237,2016-12-19T11:31:19Z,False,0,L1,0,1.0,0.0,6.0,2016-12-19,12,12 December
12813,J,2238,2016-12-19T12:27:17Z,False,0,L3,2,1.0,0.0,6.0,2016-12-19,12,12 December
12814,J,2239,2016-12-19T13:35:50Z,False,0,L5,4,1.0,0.0,6.0,2016-12-19,12,12 December
12815,J,2240,2016-12-19T15:09:26Z,False,0,L2,1,1.0,0.0,6.0,2016-12-19,12,12 December
12816,G,2241,2016-12-19T16:55:18Z,False,0,L6,5,0.0,0.0,6.0,2016-12-19,12,12 December
12817,J,2242,2016-12-19T17:46:15Z,False,0,L1,0,1.0,0.0,6.0,2016-12-19,12,12 December
12818,J,2243,2016-12-19T22:29:12Z,False,0,L4,3,1.0,0.0,6.0,2016-12-19,12,12 December
12819,C,2244,2016-12-19T22:42:14Z,False,1,L3,2,0.0,67.0,6.0,2016-12-19,12,12 December
12820,I,2245,2016-12-19T23:25:52Z,False,0,L1,0,0.0,0.0,8.0,2016-12-19,12,12 December
12821,E,2246,2016-12-19T23:35:31Z,True,1,L1,0,82.0,81.0,6.0,2016-12-19,12,12 December
12822,J,2247,2016-12-20T00:19:06Z,False,0,L4,3,1.0,0.0,6.0,2016-12-20,12,12 December
12823,G,2248,2016-12-20T01:20:02Z,False,0,L3,2,0.0,0.0,6.0,2016-12-20,12,12 December
12824,I,2249,2016-12-20T02:30:50Z,False,0,L1,0,0.0,0.0,7.0,2016-12-20,12,12 December
12825,J,2250,2016-12-20T13:27:28Z,False,0,L1,0,1.0,0.0,6.0,2016-12-20,12,12 December
12826,J,2251,2016-12-20T15:07:30Z,False,0,L1,0,1.0,0.0,6.0,2016-12-20,12,12 December
12827,L,2252,2016-12-20T16:45:58Z,True,0,L1,0,3.0,1.0,2.0,2016-12-20,12,12 December
12828,G,2253,2016-12-20T17:10:18Z,False,0,L1,0,0.0,0.0,6.0,2016-12-20,12,12 December
12829,H,2254,2016-12-20T17:24:27Z,False,0,L1,0,0.0,0.0,7.0,2016-12-20,12,12 December
12830,J,2255,2016-12-20T17:44:30Z,False,0,L3,2,1.0,0.0,6.0,2016-12-20,12,12 December
12831,G,2256,2016-12-20T19:38:17Z,False,0,L4,3,0.0,0.0,6.0,2016-12-20,12,12 December
12832,D,2257,2016-12-20T20:50:16Z,True,0,L4,3,77.0,0.0,6.0,2016-12-20,12,12 December
12833,E,2258,2016-12-20T21:51:52Z,True,1,L1,0,82.0,81.0,6.0,2016-12-20,12,12 December
12834,G,2259,2016-12-20T21:52:05Z,False,0,L1,0,0.0,0.0,6.0,2016-12-20,12,12 December
12835,J,2260,2016-12-20T22:39:52Z,False,0,L1,0,1.0,0.0,6.0,2016-12-20,12,12 December
12836,J,2261,2016-12-20T23:54:18Z,False,0,L4,3,1.0,0.0,6.0,2016-12-20,12,12 December
12837,G,2262,2016-12-21T00:25:50Z,False,0,L4,3,0.0,0.0,6.0,2016-12-21,12,12 December
12838,H,2263,2016-12-21T01:16:01Z,False,0,L3,2,0.0,0.0,7.0,2016-12-21,12,12 December
12839,C,2264,2016-12-21T01:24:10Z,False,1,L1,0,0.0,66.0,6.0,2016-12-21,12,12 December
12840,E,2265,2016-12-21T02:58:41Z,True,1,L1,0,82.0,81.0,6.0,2016-12-21,12,12 December
12841,F,2266,2016-12-21T06:17:41Z,False,0,L1,0,0.0,0.0,6.0,2016-12-21,12,12 December
12842,J,2267,2016-12-21T13:28:28Z,False,0,L1,0,1.0,0.0,6.0,2016-12-21,12,12 December
12843,J,2268,2016-12-21T14:57:36Z,False,0,L3,2,1.0,0.0,6.0,2016-12-21,12,12 December
12844,J,2269,2016-12-21T17:12:10Z,False,0,L4,3,1.0,0.0,6.0,2016-12-21,12,12 December
12845,F,2270,2016-12-21T17:12:55Z,False,0,L5,4,0.0,0.0,6.0,2016-12-21,12,12 December
12846,H,2271,2016-12-21T17:25:47Z,False,0,L3,2,0.0,0.0,7.0,2016-12-21,12,12 December
12847,J,2272,2016-12-21T18:17:13Z,False,0,L4,3,1.0,0.0,6.0,2016-12-21,12,12 December
12848,O,2273,2016-12-21T19:26:16Z,True,0,L1,0,2.0,1.0,2.0,2016-12-21,12,12 December
12849,C,2274,2016-12-21T20:35:25Z,False,1,L6,5,0.0,67.0,6.0,2016-12-21,12,12 December
12850,D,2275,2016-12-21T20:54:47Z,True,0,L1,0,77.0,0.0,6.0,2016-12-21,12,12 December
12851,J,2276,2016-12-21T22:28:04Z,False,0,L4,3,1.0,0.0,6.0,2016-12-21,12,12 December
12852,F,2277,2016-12-21T23:56:56Z,False,0,L3,2,0.0,0.0,6.0,2016-12-21,12,12 December
12853,J,2278,2016-12-22T01:04:17Z,False,0,L1,0,1.0,0.0,6.0,2016-12-22,12,12 December
12854,G,2279,2016-12-22T01:53:22Z,False,0,L1,0,0.0,0.0,6.0,2016-12-22,12,12 December
12855,E,2280,2016-12-22T04:29:33Z,True,1,L1,0,83.0,82.0,6.0,2016-12-22,12,12 December
12856,G,2281,2016-12-22T11:03:44Z,False,0,L2,1,0.0,0.0,6.0,2016-12-22,12,12 December
12857,J,2282,2016-12-22T13:29:21Z,False,0,L1,0,1.0,0.0,6.0,2016-12-22,12,12 December
12858,G,2283,2016-12-22T14:47:52Z,False,0,L4,3,0.0,0.0,6.0,2016-12-22,12,12 December
12859,J,2284,2016-12-22T14:59:30Z,False,0,L1,0,1.0,0.0,6.0,2016-12-22,12,12 December
12860,H,2285,2016-12-22T17:29:37Z,False,0,L5,4,0.0,0.0,7.0,2016-12-22,12,12 December
12861,G,2286,2016-12-22T18:12:32Z,False,0,L5,4,0.0,0.0,6.0,2016-12-22,12,12 December
12862,D,2287,2016-12-22T20:57:22Z,True,0,L3,2,78.0,0.0,6.0,2016-12-22,12,12 December
12863,C,2288,2016-12-22T20:59:01Z,False,1,L2,1,0.0,67.0,6.0,2016-12-22,12,12 December
12864,E,2289,2016-12-22T21:13:16Z,True,1,L4,3,84.0,83.0,6.0,2016-12-22,12,12 December
12865,F,2290,2016-12-22T21:15:20Z,False,0,L3,2,0.0,0.0,6.0,2016-12-22,12,12 December
12866,J,2291,2016-12-22T22:29:27Z,False,0,L2,1,1.0,0.0,6.0,2016-12-22,12,12 December
12867,F,2292,2016-12-22T22:35:14Z,False,0,L1,0,0.0,0.0,6.0,2016-12-22,12,12 December
12868,H,2293,2016-12-22T23:22:10Z,False,0,L3,2,0.0,0.0,7.0,2016-12-22,12,12 December
12869,J,2294,2016-12-22T23:47:11Z,False,0,L3,2,1.0,0.0,6.0,2016-12-22,12,12 December
12870,G,2295,2016-12-23T00:37:19Z,False,0,L4,3,0.0,0.0,6.0,2016-12-23,12,12 December
12871,F,2296,2016-12-23T02:27:07Z,False,0,L5,4,0.0,0.0,6.0,2016-12-23,12,12 December
12872,H,2297,2016-12-23T04:03:47Z,False,0,L2,1,0.0,0.0,7.0,2016-12-23,12,12 December
12873,J,2298,2016-12-23T13:25:29Z,False,0,L1,0,1.0,0.0,6.0,2016-12-23,12,12 December
12874,J,2299,2016-12-23T15:04:49Z,False,0,L2,1,1.0,0.0,6.0,2016-12-23,12,12 December
12875,G,2300,2016-12-23T17:33:30Z,False,0,L1,0,0.0,0.0,6.0,2016-12-23,12,12 December
12876,D,2301,2016-12-23T18:59:24Z,True,0,L3,2,78.0,0.0,6.0,2016-12-23,12,12 December
12877,F,2302,2016-12-23T19:15:19Z,False,0,L4,3,0.0,0.0,6.0,2016-12-23,12,12 December
12878,M,2303,2016-12-23T19:29:41Z,True,1,L5,4,,,,2016-12-23,12,12 December
12879,H,2304,2016-12-23T20:27:35Z,False,0,L1,0,0.0,0.0,7.0,2016-12-23,12,12 December
12880,E,2305,2016-12-23T20:49:18Z,True,1,L1,0,84.0,83.0,6.0,2016-12-23,12,12 December
12881,C,2306,2016-12-23T22:23:38Z,False,1,L4,3,0.0,67.0,6.0,2016-12-23,12,12 December
12882,J,2307,2016-12-23T22:32:46Z,False,0,L5,4,1.0,0.0,6.0,2016-12-23,12,12 December
12883,G,2308,2016-12-23T22:46:44Z,False,0,L1,0,0.0,0.0,6.0,2016-12-23,12,12 December
12884,J,2309,2016-12-23T23:31:37Z,False,0,L4,3,1.0,0.0,6.0,2016-12-23,12,12 December
12885,G,2310,2016-12-24T05:17:33Z,False,0,L1,0,0.0,0.0,6.0,2016-12-24,12,12 December
12886,J,2311,2016-12-24T13:26:20Z,False,0,L2,1,1.0,0.0,6.0,2016-12-24,12,12 December
12887,J,2312,2016-12-24T15:10:19Z,False,0,L1,0,1.0,0.0,6.0,2016-12-24,12,12 December
12888,D,2313,2016-12-24T19:35:45Z,True,0,L4,3,78.0,0.0,6.0,2016-12-24,12,12 December
12889,F,2314,2016-12-24T20:21:32Z,False,0,L4,3,0.0,0.0,6.0,2016-12-24,12,12 December
12890,C,2315,2016-12-25T01:05:09Z,False,1,L4,3,0.0,66.0,6.0,2016-12-25,12,12 December
12891,J,2316,2016-12-26T01:18:45Z,False,0,L4,3,1.0,0.0,6.0,2016-12-26,12,12 December
12892,C,2317,2016-12-26T03:44:03Z,False,1,L1,0,0.0,66.0,6.0,2016-12-26,12,12 December
12893,B,2318,2016-12-26T07:06:23Z,True,1,L3,2,49.0,49.0,6.0,2016-12-26,12,12 December
12894,F,2319,2016-12-26T19:49:36Z,False,0,L5,4,0.0,0.0,6.0,2016-12-26,12,12 December
12895,D,2320,2016-12-26T20:42:40Z,True,0,L1,0,77.0,0.0,6.0,2016-12-26,12,12 December
12896,B,2321,2016-12-26T23:57:23Z,True,1,L3,2,50.0,50.0,6.0,2016-12-26,12,12 December
12897,I,2322,2016-12-27T02:05:20Z,False,0,L4,3,0.0,0.0,7.0,2016-12-27,12,12 December
12898,J,2323,2016-12-27T11:37:03Z,False,0,L4,3,1.0,0.0,6.0,2016-12-27,12,12 December
12899,J,2324,2016-12-27T12:56:53Z,False,0,L4,3,1.0,0.0,6.0,2016-12-27,12,12 December
12900,J,2325,2016-12-27T13:54:29Z,False,0,L4,3,1.0,0.0,6.0,2016-12-27,12,12 December
12901,J,2326,2016-12-27T15:08:45Z,False,0,L1,0,1.0,0.0,6.0,2016-12-27,12,12 December
12902,F,2327,2016-12-27T17:42:56Z,False,0,L4,3,0.0,0.0,6.0,2016-12-27,12,12 December
12903,C,2328,2016-12-27T19:41:02Z,False,1,L4,3,0.0,67.0,6.0,2016-12-27,12,12 December
12904,G,2329,2016-12-27T20:18:43Z,False,0,L4,3,0.0,0.0,6.0,2016-12-27,12,12 December
12905,D,2330,2016-12-27T20:23:03Z,True,0,L2,1,77.0,0.0,6.0,2016-12-27,12,12 December
12906,I,2331,2016-12-27T21:18:53Z,False,0,L5,4,0.0,0.0,7.0,2016-12-27,12,12 December
12907,J,2332,2016-12-27T22:40:05Z,False,0,L2,1,1.0,0.0,6.0,2016-12-27,12,12 December
12908,G,2333,2016-12-27T23:12:52Z,False,0,L5,4,0.0,0.0,6.0,2016-12-27,12,12 December
12909,F,2334,2016-12-28T00:12:07Z,False,0,L6,5,0.0,0.0,6.0,2016-12-28,12,12 December
12910,J,2335,2016-12-28T00:12:39Z,False,0,L1,0,1.0,0.0,6.0,2016-12-28,12,12 December
12911,G,2336,2016-12-28T12:04:50Z,False,0,L1,0,0.0,0.0,6.0,2016-12-28,12,12 December
12912,J,2337,2016-12-28T13:31:51Z,False,0,L1,0,1.0,0.0,6.0,2016-12-28,12,12 December
12913,J,2338,2016-12-28T14:52:50Z,False,0,L1,0,1.0,0.0,6.0,2016-12-28,12,12 December
12914,J,2339,2016-12-28T17:29:24Z,False,0,L3,2,1.0,0.0,6.0,2016-12-28,12,12 December
12915,F,2340,2016-12-28T18:03:28Z,False,0,L6,5,0.0,0.0,6.0,2016-12-28,12,12 December
12916,D,2341,2016-12-28T20:17:09Z,True,0,L1,0,77.0,0.0,6.0,2016-12-28,12,12 December
12917,H,2342,2016-12-28T21:30:39Z,False,0,L1,0,0.0,0.0,7.0,2016-12-28,12,12 December
12918,G,2343,2016-12-28T21:53:24Z,False,0,L4,3,0.0,0.0,6.0,2016-12-28,12,12 December
12919,I,2344,2016-12-28T22:27:26Z,False,0,L1,0,0.0,0.0,7.0,2016-12-28,12,12 December
12920,J,2345,2016-12-28T22:28:10Z,False,0,L3,2,1.0,0.0,6.0,2016-12-28,12,12 December
12921,J,2346,2016-12-28T23:27:55Z,False,0,L3,2,1.0,0.0,6.0,2016-12-28,12,12 December
12922,C,2347,2016-12-28T23:37:38Z,False,1,L3,2,0.0,66.0,6.0,2016-12-28,12,12 December
12923,B,2348,2016-12-29T00:35:23Z,True,1,L4,3,51.0,51.0,6.0,2016-12-29,12,12 December
12924,N,2349,2016-12-29T01:02:16Z,True,1,L3,2,1.0,1.0,1.0,2016-12-29,12,12 December
12925,F,2350,2016-12-29T01:28:47Z,False,0,L2,1,0.0,0.0,6.0,2016-12-29,12,12 December
12926,H,2351,2016-12-29T03:26:18Z,False,0,L4,3,0.0,0.0,7.0,2016-12-29,12,12 December
12927,J,2352,2016-12-29T13:29:55Z,False,0,L1,0,1.0,0.0,6.0,2016-12-29,12,12 December
12928,J,2353,2016-12-29T14:42:23Z,False,0,L3,2,1.0,0.0,6.0,2016-12-29,12,12 December
12929,D,2354,2016-12-29T16:22:44Z,True,0,L1,0,77.0,0.0,6.0,2016-12-29,12,12 December
12930,H,2355,2016-12-29T16:58:05Z,False,0,L2,1,0.0,0.0,7.0,2016-12-29,12,12 December
12931,F,2356,2016-12-29T17:23:52Z,False,0,L5,4,0.0,0.0,6.0,2016-12-29,12,12 December
12932,I,2357,2016-12-29T18:22:19Z,False,0,L4,3,0.0,0.0,7.0,2016-12-29,12,12 December
12933,C,2358,2016-12-29T22:28:21Z,False,1,L3,2,0.0,66.0,5.0,2016-12-29,12,12 December
12934,J,2359,2016-12-29T22:34:12Z,False,0,L3,2,1.0,0.0,6.0,2016-12-29,12,12 December
12935,J,2360,2016-12-29T23:35:04Z,False,0,L1,0,1.0,0.0,6.0,2016-12-29,12,12 December
12936,H,2361,2016-12-30T00:58:41Z,False,0,L4,3,0.0,0.0,7.0,2016-12-30,12,12 December
12937,F,2362,2016-12-30T01:53:47Z,False,0,L4,3,0.0,0.0,6.0,2016-12-30,12,12 December
12938,J,2363,2016-12-30T13:32:08Z,False,0,L2,1,1.0,0.0,6.0,2016-12-30,12,12 December
12939,J,2364,2016-12-30T15:07:58Z,False,0,L2,1,1.0,0.0,6.0,2016-12-30,12,12 December
12940,F,2365,2016-12-30T16:10:26Z,False,0,L2,1,0.0,0.0,6.0,2016-12-30,12,12 December
12941,I,2366,2016-12-30T17:47:54Z,False,0,L5,4,0.0,0.0,7.0,2016-12-30,12,12 December
12942,I,2367,2016-12-30T19:48:58Z,False,0,L1,0,0.0,0.0,7.0,2016-12-30,12,12 December
12943,D,2368,2016-12-30T20:25:56Z,True,0,L1,0,77.0,0.0,6.0,2016-12-30,12,12 December
12944,J,2369,2016-12-30T22:26:07Z,False,0,L6,5,1.0,0.0,6.0,2016-12-30,12,12 December
12945,C,2370,2016-12-30T22:28:49Z,False,1,L4,3,0.0,66.0,5.0,2016-12-30,12,12 December
12946,I,2371,2016-12-30T23:22:34Z,False,0,L5,4,0.0,0.0,7.0,2016-12-30,12,12 December
12947,J,2372,2016-12-30T23:57:05Z,False,0,L4,3,1.0,0.0,6.0,2016-12-30,12,12 December
12948,F,2373,2016-12-31T00:02:47Z,False,0,L4,3,0.0,0.0,6.0,2016-12-31,12,12 December
12949,G,2374,2016-12-31T00:27:52Z,False,0,L5,4,0.0,0.0,6.0,2016-12-31,12,12 December
12950,I,2375,2016-12-31T02:45:37Z,False,0,L1,0,0.0,0.0,7.0,2016-12-31,12,12 December
12951,J,2376,2016-12-31T13:27:06Z,False,0,L3,2,1.0,0.0,6.0,2016-12-31,12,12 December
12952,J,2377,2016-12-31T14:59:17Z,False,0,L4,3,1.0,0.0,6.0,2016-12-31,12,12 December
12953,J,2378,2016-12-31T17:41:19Z,False,0,L1,0,1.0,0.0,6.0,2016-12-31,12,12 December
12954,F,2379,2016-12-31T18:20:06Z,False,0,L6,5,0.0,0.0,6.0,2016-12-31,12,12 December
12955,D,2380,2016-12-31T18:20:48Z,True,0,L1,0,78.0,0.0,6.0,2016-12-31,12,12 December
12956,H,2381,2016-12-31T22:06:44Z,False,0,L3,2,0.0,0.0,7.0,2016-12-31,12,12 December
12957,J,2382,2017-01-01T01:18:43Z,False,0,L1,0,1.0,0.0,6.0,2017-01-01,1,1 January
12958,B,2383,2017-01-01T01:45:48Z,True,1,L1,0,51.0,51.0,6.0,2017-01-01,1,1 January
12959,I,2384,2017-01-01T01:46:02Z,False,0,L1,0,0.0,0.0,7.0,2017-01-01,1,1 January
12960,J,2385,2017-01-01T03:05:40Z,False,0,L3,2,1.0,0.0,6.0,2017-01-01,1,1 January
12961,I,2386,2017-01-01T23:01:00Z,False,0,L1,0,0.0,0.0,7.0,2017-01-01,1,1 January
12962,I,2387,2017-01-02T17:55:51Z,False,0,L1,0,0.0,0.0,7.0,2017-01-02,1,1 January
12963,F,2388,2017-01-02T17:56:57Z,False,0,L1,0,0.0,0.0,6.0,2017-01-02,1,1 January
12964,I,2389,2017-01-02T20:02:44Z,False,0,L1,0,0.0,0.0,7.0,2017-01-02,1,1 January
12965,D,2390,2017-01-02T20:20:51Z,True,0,L2,1,78.0,0.0,6.0,2017-01-02,1,1 January
12966,F,2391,2017-01-02T21:00:46Z,False,0,L1,0,0.0,0.0,6.0,2017-01-02,1,1 January
12967,H,2392,2017-01-03T01:14:09Z,False,0,L3,2,0.0,0.0,7.0,2017-01-03,1,1 January
12968,I,2393,2017-01-03T01:54:41Z,False,0,L2,1,0.0,0.0,7.0,2017-01-03,1,1 January
12969,J,2394,2017-01-03T11:34:01Z,False,0,L1,0,1.0,0.0,6.0,2017-01-03,1,1 January
12970,J,2395,2017-01-03T12:30:51Z,False,0,L1,0,1.0,0.0,6.0,2017-01-03,1,1 January
12971,J,2396,2017-01-03T13:25:14Z,False,0,L3,2,1.0,0.0,6.0,2017-01-03,1,1 January
12972,I,2397,2017-01-03T14:25:10Z,False,0,L1,0,0.0,0.0,7.0,2017-01-03,1,1 January
12973,J,2398,2017-01-03T15:01:24Z,False,0,L2,1,1.0,0.0,6.0,2017-01-03,1,1 January
12974,G,2399,2017-01-03T16:11:34Z,False,0,L6,5,0.0,0.0,6.0,2017-01-03,1,1 January
12975,I,2400,2017-01-03T16:32:14Z,False,0,L4,3,0.0,0.0,7.0,2017-01-03,1,1 January
12976,C,2401,2017-01-03T18:02:12Z,False,1,L4,3,0.0,65.0,5.0,2017-01-03,1,1 January
12977,I,2402,2017-01-03T20:14:58Z,False,0,L3,2,0.0,0.0,7.0,2017-01-03,1,1 January
12978,D,2403,2017-01-03T20:55:06Z,True,0,L4,3,78.0,0.0,6.0,2017-01-03,1,1 January
12979,G,2404,2017-01-03T21:04:42Z,False,0,L5,4,0.0,0.0,6.0,2017-01-03,1,1 January
12980,H,2405,2017-01-03T21:22:26Z,False,0,L1,0,0.0,0.0,7.0,2017-01-03,1,1 January
12981,J,2406,2017-01-03T22:34:09Z,False,0,L5,4,1.0,0.0,6.0,2017-01-03,1,1 January
12982,J,2407,2017-01-03T23:46:42Z,False,0,L1,0,1.0,0.0,6.0,2017-01-03,1,1 January
12983,I,2408,2017-01-04T00:52:18Z,False,0,L2,1,0.0,0.0,7.0,2017-01-04,1,1 January
12984,G,2409,2017-01-04T01:05:14Z,False,0,L1,0,0.0,0.0,6.0,2017-01-04,1,1 January
12985,J,2410,2017-01-04T13:36:10Z,False,0,L3,2,1.0,0.0,6.0,2017-01-04,1,1 January
12986,J,2411,2017-01-04T14:53:45Z,False,0,L5,4,1.0,0.0,6.0,2017-01-04,1,1 January
12987,I,2412,2017-01-04T16:35:17Z,False,0,L1,0,0.0,0.0,7.0,2017-01-04,1,1 January
12988,A,2413,2017-01-04T16:53:10Z,True,1,L2,1,12.0,12.0,5.0,2017-01-04,1,1 January
12989,J,2414,2017-01-04T20:28:25Z,False,0,L1,0,1.0,0.0,6.0,2017-01-04,1,1 January
12990,A,2415,2017-01-04T20:36:02Z,True,1,L4,3,13.0,13.0,5.0,2017-01-04,1,1 January
12991,I,2416,2017-01-04T20:38:37Z,False,0,L1,0,0.0,0.0,7.0,2017-01-04,1,1 January
12992,D,2417,2017-01-04T21:27:06Z,True,0,L2,1,78.0,0.0,6.0,2017-01-04,1,1 January
12993,G,2418,2017-01-04T21:46:06Z,False,0,L3,2,0.0,0.0,6.0,2017-01-04,1,1 January
12994,A,2419,2017-01-04T21:47:18Z,True,1,L3,2,14.0,14.0,5.0,2017-01-04,1,1 January
12995,J,2420,2017-01-04T22:32:15Z,False,0,L1,0,1.0,0.0,6.0,2017-01-04,1,1 January
12996,I,2421,2017-01-04T23:41:11Z,False,0,L1,0,0.0,0.0,7.0,2017-01-04,1,1 January
12997,E,2422,2017-01-04T23:44:34Z,True,1,L3,2,73.0,72.0,6.0,2017-01-04,1,1 January
12998,J,2423,2017-01-04T23:46:53Z,False,0,L1,0,1.0,0.0,6.0,2017-01-04,1,1 January
12999,A,2424,2017-01-04T23:58:47Z,True,1,L4,3,15.0,15.0,5.0,2017-01-04,1,1 January
13000,F,2425,2017-01-05T01:01:25Z,False,0,L2,1,0.0,0.0,6.0,2017-01-05,1,1 January
13001,G,2426,2017-01-05T01:20:57Z,False,0,L4,3,0.0,0.0,6.0,2017-01-05,1,1 January
13002,I,2427,2017-01-05T14:25:36Z,False,0,L1,0,0.0,0.0,7.0,2017-01-05,1,1 January
13003,I,2428,2017-01-05T16:31:20Z,False,0,L2,1,0.0,0.0,7.0,2017-01-05,1,1 January
13004,G,2429,2017-01-05T17:25:05Z,False,0,L3,2,0.0,0.0,6.0,2017-01-05,1,1 January
13005,F,2430,2017-01-05T17:26:46Z,False,0,L1,0,0.0,0.0,6.0,2017-01-05,1,1 January
13006,C,2431,2017-01-05T19:19:30Z,False,1,L4,3,0.0,64.0,5.0,2017-01-05,1,1 January
13007,G,2432,2017-01-05T19:57:00Z,False,0,L1,0,0.0,0.0,6.0,2017-01-05,1,1 January
13008,A,2433,2017-01-05T22:49:53Z,True,1,L1,0,15.0,15.0,5.0,2017-01-05,1,1 January
13009,G,2434,2017-01-05T23:09:36Z,False,0,L1,0,0.0,0.0,6.0,2017-01-05,1,1 January
